Customer_id;sum;age;sex;children;distance;pets
209960;221;1;1;1;3;0
210660;221;2;1;0;3;0
212360;221;2;1;1;3;0
213700;221;2;1;1;3;1
214710;221;2;1;1;2;0
222450;221;1;0;0;2;1
222690;221;1;1;1;2;0
227250;221;2;1;1;2;0
118800;218.4;3;1;0;3;1
232010;217.1;3;0;1;3;0
8650;214.5;1;1;0;2;1
10390;214.5;2;1;1;2;0
12060;214.5;3;0;0;2;0
12970;214.5;3;1;0;2;0
13260;214.5;3;1;0;2;1
17420;214.5;1;1;0;3;0
41030;214.5;1;0;0;3;0
48150;214.5;3;0;0;3;1
49400;214.5;1;1;0;3;0
56070;214.5;2;1;0;3;0
56690;214.5;2;1;0;3;0
59130;214.5;2;1;0;2;0
59450;214.5;2;0;0;2;1
66840;214.5;1;0;0;2;0
72100;214.5;1;1;0;3;1
81260;214.5;2;1;0;3;0
93510;214.5;3;0;1;3;1
98060;214.5;3;1;1;3;0
103930;214.5;1;1;1;2;0
118200;214.5;2;0;1;2;0
120410;214.5;3;0;1;2;1
128290;214.5;3;1;1;3;0
140430;214.5;2;0;1;2;1
141510;214.5;2;1;1;2;0
143780;214.5;2;1;0;3;1
144800;214.5;2;0;0;3;0
146820;214.5;1;1;0;3;0
151540;214.5;1;1;0;3;0
162130;214.5;2;0;0;3;0
162270;214.5;3;0;0;3;1
169600;214.5;2;0;1;3;1
185350;214.5;1;1;1;3;1
185810;214.5;1;0;1;3;0
186570;214.5;3;1;1;3;0
191880;214.5;1;1;1;3;1
197320;214.5;3;0;0;2;0
201950;214.5;2;1;0;2;0
210270;214.5;1;1;0;2;0
211310;214.5;1;1;0;2;1
211930;214.5;2;0;1;3;0
212230;214.5;2;1;0;3;1
214730;214.5;3;0;0;2;0
214740;214.5;3;0;1;2;0
215000;214.5;1;0;1;2;1
215740;214.5;2;0;1;2;0
219980;214.5;2;1;0;2;1
222240;214.5;2;1;1;3;0
185570;213.2;2;1;1;3;0
96980;211.9;1;0;1;3;0
133740;209.3;1;1;1;3;1
177920;208.65;2;1;0;3;0
3320;208;3;1;1;3;0
4610;208;3;0;1;2;1
4790;208;1;1;0;2;0
9930;208;2;0;0;2;0
11320;208;3;0;0;3;0
11540;208;3;0;0;3;0
13100;208;3;1;1;3;1
13570;208;1;0;0;3;0
16120;208;1;0;1;2;1
16690;208;1;1;1;2;0
19350;208;1;1;0;2;1
27540;208;1;0;1;3;1
29440;208;1;1;0;3;1
40390;208;1;1;0;3;0
40560;208;1;1;1;3;0
41280;208;3;1;0;3;1
45240;208;1;1;1;3;0
45310;208;2;1;0;3;0
47240;208;2;1;1;3;0
51360;208;2;1;1;3;1
52040;208;2;1;1;2;0
52990;208;1;0;0;2;1
53330;208;1;1;1;2;0
53650;208;2;1;1;2;0
56490;208;3;1;0;3;1
57040;208;3;0;1;3;0
58280;208;1;1;0;2;1
61670;208;2;1;1;2;0
62610;208;3;0;0;2;0
67790;208;3;1;0;2;0
67840;208;3;1;0;2;1
67920;208;1;1;0;3;0
70570;208;1;0;0;3;0
78750;208;3;0;0;3;1
80620;208;1;1;0;3;0
81070;208;2;1;0;3;0
82290;208;2;1;0;3;0
82660;208;2;1;0;2;0
83170;208;2;0;0;2;1
83990;208;1;0;0;2;0
84160;208;1;1;0;3;1
87220;208;2;1;0;3;0
88490;208;3;0;1;3;1
89940;208;3;1;1;3;0
90200;208;1;1;1;2;0
90590;208;2;0;1;2;0
90780;208;3;0;1;2;1
94120;208;3;1;1;3;0
96170;208;2;0;1;2;1
103140;208;2;0;1;2;1
106240;208;2;1;1;2;0
108360;208;2;1;0;3;1
109580;208;2;0;0;3;0
111480;208;1;1;0;3;0
113100;208;1;1;0;3;0
113480;208;2;0;0;3;0
118310;208;3;0;0;3;1
118380;208;2;0;1;3;1
120450;208;1;1;1;3;1
122540;208;1;0;1;3;0
123850;208;3;1;1;3;0
133420;208;1;1;1;3;1
136150;208;3;0;0;2;0
140930;208;2;1;0;2;0
146830;208;1;1;0;2;0
147080;208;1;1;0;2;1
148300;208;2;0;1;3;0
149240;208;2;1;0;3;1
154140;208;3;0;0;2;0
158070;208;3;0;1;2;0
162560;208;1;0;1;2;1
162590;208;2;0;1;2;0
163040;208;2;1;0;2;1
163330;208;2;1;1;3;0
165540;208;2;1;1;3;0
166190;208;1;0;1;3;0
166810;208;1;1;1;3;1
166940;208;2;1;0;3;0
167590;208;3;1;1;3;0
171130;208;3;0;1;2;1
172570;208;1;1;0;2;0
175210;208;2;0;0;2;0
175680;208;3;0;0;3;0
177430;208;3;0;0;3;0
178620;208;3;1;1;3;1
181700;208;1;0;0;3;0
183700;208;1;0;1;2;1
184530;208;1;1;1;2;0
187170;208;1;1;0;2;1
187310;208;1;0;1;3;1
187320;208;1;1;0;3;1
188260;208;1;1;0;3;0
188700;208;1;1;1;3;0
188860;208;3;1;0;3;1
189320;208;1;1;1;3;0
190030;208;2;1;0;3;0
190200;208;2;1;1;3;0
190490;208;2;1;1;3;1
192310;208;2;1;1;2;0
192460;208;1;0;0;2;1
196020;208;1;1;1;2;0
197000;208;2;1;1;2;0
199570;208;3;1;0;3;1
200070;208;3;0;1;3;0
200440;208;1;1;0;2;1
202210;208;2;1;1;2;0
202850;208;3;0;0;2;0
205600;208;3;1;0;2;0
206950;208;3;1;0;2;1
207470;208;1;1;0;3;0
208050;208;1;0;0;3;0
208580;208;3;0;0;3;1
209510;208;1;1;0;3;0
213930;208;2;1;0;3;0
216010;208;2;1;0;3;0
217840;208;2;1;0;2;0
218480;208;2;0;0;2;1
218740;208;1;0;0;2;0
221940;208;1;1;0;3;1
228110;208;2;1;0;3;0
233030;208;3;0;1;3;1
233510;208;3;1;1;3;0
233880;208;1;1;1;2;0
80180;204.1;2;0;1;2;0
190160;204.1;3;0;1;2;1
123220;203.45;3;1;1;3;0
10770;201.5;2;0;1;2;1
39930;201.5;2;0;1;2;1
51790;201.5;2;1;1;2;0
66450;201.5;2;1;0;3;1
68570;201.5;2;0;0;3;0
71740;201.5;1;1;0;3;0
87080;201.5;1;1;0;3;0
87170;201.5;2;0;0;3;0
88560;201.5;3;0;0;3;1
88940;201.5;2;0;1;3;1
89230;201.5;1;1;1;3;1
105400;201.5;1;0;1;3;0
110370;201.5;3;1;1;3;0
116400;201.5;1;1;1;3;1
116460;201.5;3;0;0;2;0
118760;201.5;2;1;0;2;0
134330;201.5;1;1;0;2;0
147930;201.5;1;1;0;2;1
149270;201.5;2;0;1;3;0
149300;201.5;2;1;0;3;1
150720;201.5;3;0;0;2;0
152120;201.5;3;0;1;2;0
168350;201.5;1;0;1;2;1
168660;201.5;2;0;1;2;0
172330;201.5;2;1;0;2;1
185210;201.5;2;1;1;3;0
190950;201.5;2;1;1;3;0
206790;201.5;1;0;1;3;0
213030;201.5;1;1;1;3;1
217140;201.5;2;1;0;3;0
188850;198.9;3;1;1;3;0
52830;197.6;3;0;1;2;1
193770;195.741;1;1;0;2;0
410;195;2;0;0;2;0
940;195;3;0;0;3;0
3050;195;3;0;0;3;0
5080;195;3;1;1;3;1
6230;195;1;0;0;3;0
6660;195;1;0;1;2;1
8110;195;1;1;1;2;0
9060;195;1;1;0;2;1
9480;195;1;0;1;3;1
9870;195;1;1;0;3;1
12130;195;1;1;0;3;0
12590;195;1;1;1;3;0
13150;195;3;1;0;3;1
13460;195;1;1;1;3;0
13640;195;2;1;0;3;0
13790;195;2;1;1;3;0
13870;195;2;1;1;3;1
14130;195;2;1;1;2;0
14330;195;1;0;0;2;1
15260;195;1;1;1;2;0
16340;195;2;1;1;2;0
16520;195;3;1;0;3;1
18180;195;3;0;1;3;0
18650;195;1;1;0;2;1
24760;195;2;1;1;2;0
41210;195;3;0;0;2;0
44570;195;3;1;0;2;0
47060;195;3;1;0;2;1
47070;195;1;1;0;3;0
50790;195;1;0;0;3;0
52770;195;3;0;0;3;1
55480;195;1;1;0;3;0
57540;195;2;1;0;3;0
61570;195;2;1;0;3;0
62700;195;2;1;0;2;0
63210;195;2;0;0;2;1
66940;195;1;0;0;2;0
67150;195;1;1;0;3;1
67850;195;2;1;0;3;0
70310;195;3;0;1;3;1
70620;195;3;1;1;3;0
71490;195;1;1;1;2;0
72250;195;2;0;1;2;0
73670;195;3;0;1;2;1
73720;195;3;1;1;3;0
74010;195;2;0;1;2;1
75240;195;2;0;1;2;1
77190;195;2;1;1;2;0
77630;195;2;1;0;3;1
78080;195;2;0;0;3;0
78200;195;1;1;0;3;0
78450;195;1;1;0;3;0
81450;195;2;0;0;3;0
82780;195;3;0;0;3;1
83590;195;2;0;1;3;1
84330;195;1;1;1;3;1
84350;195;1;0;1;3;0
84540;195;3;1;1;3;0
85870;195;1;1;1;3;1
86300;195;3;0;0;2;0
86870;195;2;1;0;2;0
86880;195;1;1;0;2;0
87820;195;1;1;0;2;1
89720;195;2;0;1;3;0
90480;195;2;1;0;3;1
91540;195;3;0;0;2;0
91980;195;3;0;1;2;0
96080;195;1;0;1;2;1
96750;195;2;0;1;2;0
96960;195;2;1;0;2;1
97740;195;2;1;1;3;0
97990;195;2;1;1;3;0
99370;195;1;0;1;3;0
100010;195;1;1;1;3;1
101160;195;2;1;0;3;0
101690;195;3;1;1;3;0
103730;195;3;0;1;2;1
104400;195;1;1;0;2;0
104610;195;2;0;0;2;0
106390;195;3;0;0;3;0
107280;195;3;0;0;3;0
107340;195;3;1;1;3;1
108030;195;1;0;0;3;0
108640;195;1;0;1;2;1
109560;195;1;1;1;2;0
111940;195;1;1;0;2;1
112970;195;1;0;1;3;1
114460;195;1;1;0;3;1
114910;195;1;1;0;3;0
115640;195;1;1;1;3;0
115860;195;3;1;0;3;1
118080;195;1;1;1;3;0
119560;195;2;1;0;3;0
119880;195;2;1;1;3;0
122980;195;2;1;1;3;1
124730;195;2;1;1;2;0
124880;195;1;0;0;2;1
127200;195;1;1;1;2;0
127320;195;2;1;1;2;0
128190;195;3;1;0;3;1
128530;195;3;0;1;3;0
129230;195;1;1;0;2;1
130660;195;2;1;1;2;0
130830;195;3;0;0;2;0
132440;195;3;1;0;2;0
132720;195;3;1;0;2;1
133500;195;1;1;0;3;0
134250;195;1;0;0;3;0
134550;195;3;0;0;3;1
135000;195;1;1;0;3;0
135400;195;2;1;0;3;0
135520;195;2;1;0;3;0
135960;195;2;1;0;2;0
136510;195;2;0;0;2;1
136840;195;1;0;0;2;0
136910;195;1;1;0;3;1
140670;195;2;1;0;3;0
140950;195;3;0;1;3;1
142950;195;3;1;1;3;0
144040;195;1;1;1;2;0
144240;195;2;0;1;2;0
144640;195;3;0;1;2;1
145700;195;3;1;1;3;0
146280;195;2;0;1;2;1
148170;195;2;1;1;2;0
148200;195;2;1;0;3;1
148210;195;2;0;0;3;0
148380;195;1;1;0;3;0
148830;195;1;1;0;3;0
149140;195;2;0;0;3;0
152130;195;3;0;0;3;1
152260;195;2;0;1;3;1
153170;195;1;1;1;3;1
154640;195;1;0;1;3;0
155350;195;3;1;1;3;0
156710;195;1;1;1;3;1
157600;195;3;0;0;2;0
158020;195;2;1;0;2;0
158380;195;1;1;0;2;0
159920;195;1;1;0;2;1
160010;195;2;0;1;3;0
160090;195;2;1;0;3;1
160270;195;3;0;0;2;0
160310;195;3;0;1;2;0
160360;195;1;0;1;2;1
160370;195;2;0;1;2;0
161400;195;2;1;0;2;1
161760;195;2;1;1;3;0
162200;195;2;1;1;3;0
162870;195;1;0;1;3;0
163030;195;1;1;1;3;1
163050;195;2;1;0;3;0
163170;195;3;1;1;3;0
163690;195;3;0;1;2;1
163880;195;1;1;0;2;0
163940;195;2;0;0;2;0
164040;195;3;0;0;3;0
164150;195;3;0;0;3;0
164250;195;3;1;1;3;1
164290;195;1;0;0;3;0
164810;195;1;0;1;2;1
166270;195;1;1;1;2;0
166490;195;1;1;0;2;1
166820;195;1;0;1;3;1
166900;195;1;1;0;3;1
166970;195;1;1;0;3;0
167480;195;1;1;1;3;0
168040;195;3;1;0;3;1
168320;195;1;1;1;3;0
168420;195;2;1;0;3;0
168720;195;2;1;1;3;0
168740;195;2;1;1;3;1
169010;195;2;1;1;2;0
169060;195;1;0;0;2;1
169100;195;1;1;1;2;0
169110;195;2;1;1;2;0
169220;195;3;1;0;3;1
169350;195;3;0;1;3;0
169570;195;1;1;0;2;1
169580;195;2;1;1;2;0
171340;195;3;0;0;2;0
171590;195;3;1;0;2;0
172880;195;3;1;0;2;1
173060;195;1;1;0;3;0
173450;195;1;0;0;3;0
173590;195;3;0;0;3;1
174800;195;1;1;0;3;0
174960;195;2;1;0;3;0
175350;195;2;1;0;3;0
175360;195;2;1;0;2;0
176500;195;2;0;0;2;1
176650;195;1;0;0;2;0
177040;195;1;1;0;3;1
178140;195;2;1;0;3;0
179960;195;3;0;1;3;1
180120;195;3;1;1;3;0
180450;195;1;1;1;2;0
181500;195;2;0;1;2;0
183450;195;3;0;1;2;1
183790;195;3;1;1;3;0
184040;195;2;0;1;2;1
184160;195;2;1;1;2;0
185480;195;2;1;0;3;1
189560;195;2;0;0;3;0
189850;195;1;1;0;3;0
190530;195;1;1;0;3;0
190800;195;2;0;0;3;0
190870;195;3;0;0;3;1
190970;195;2;0;1;3;1
191140;195;1;1;1;3;1
191240;195;1;0;1;3;0
192300;195;3;1;1;3;0
193710;195;1;1;1;3;1
193810;195;3;0;0;2;0
194370;195;2;1;0;2;0
194510;195;1;1;0;2;0
195560;195;1;1;0;2;1
196070;195;2;0;1;3;0
196480;195;2;1;0;3;1
196770;195;3;0;0;2;0
196960;195;3;0;1;2;0
197440;195;1;0;1;2;1
197490;195;2;0;1;2;0
197520;195;2;1;0;2;1
200040;195;2;1;1;3;0
200060;195;2;1;1;3;0
201440;195;1;0;1;3;0
201610;195;1;1;1;3;1
202030;195;2;1;0;3;0
202710;195;3;1;1;3;0
203780;195;3;0;1;2;1
204010;195;1;1;0;2;0
204150;195;2;0;0;2;0
204220;195;3;0;0;3;0
204980;195;3;0;0;3;0
205490;195;3;1;1;3;1
205970;195;1;0;0;3;0
206620;195;1;0;1;2;1
208140;195;1;1;1;2;0
208560;195;1;1;0;2;1
209220;195;1;0;1;3;1
209440;195;1;1;0;3;1
209780;195;1;1;0;3;0
209840;195;1;1;1;3;0
211110;195;3;1;0;3;1
211200;195;1;1;1;3;0
211500;195;2;1;0;3;0
212650;195;2;1;1;3;0
212960;195;2;1;1;3;1
213050;195;2;1;1;2;0
213090;195;1;0;0;2;1
213190;195;1;1;1;2;0
213720;195;2;1;1;2;0
214560;195;3;1;0;3;1
215840;195;3;0;1;3;0
215970;195;1;1;0;2;1
219900;195;2;1;1;2;0
223470;195;3;0;0;2;0
223580;195;3;1;0;2;0
223800;195;3;1;0;2;1
224600;195;1;1;0;3;0
228530;195;1;0;0;3;0
228560;195;3;0;0;3;1
229220;195;1;1;0;3;0
230030;195;2;1;0;3;0
231520;195;2;1;0;3;0
231750;195;2;1;0;2;0
231920;195;2;0;0;2;1
231990;195;1;0;0;2;0
232770;195;1;1;0;3;1
233010;195;2;1;0;3;0
233200;195;3;0;1;3;1
233270;195;3;1;1;3;0
233340;195;1;1;1;2;0
233940;195;2;0;1;2;0
234650;195;3;0;1;2;1
235110;195;3;1;1;3;0
235490;195;2;0;1;2;1
236450;195;2;1;1;2;0
245680;195;2;1;0;3;1
250000;195;2;0;0;3;0
250820;195;1;1;0;3;0
251620;195;1;1;0;3;0
252810;195;2;0;0;3;0
254480;195;3;0;0;3;1
255330;195;2;0;1;3;1
256380;195;1;1;1;3;1
256400;195;1;0;1;3;0
257060;195;3;1;1;3;0
257140;195;1;1;1;3;1
257190;195;3;0;0;2;0
257430;195;2;1;0;2;0
257470;195;1;1;0;2;0
258140;195;1;1;0;2;1
258900;195;2;0;1;3;0
260640;195;2;1;0;3;1
261360;195;3;0;0;2;0
261530;195;3;0;1;2;0
261550;195;1;0;1;2;1
261650;195;2;0;1;2;0
262190;195;2;1;0;2;1
262410;195;2;1;1;3;0
262610;195;2;1;1;3;0
262940;195;1;0;1;3;0
262950;195;1;1;1;3;1
193390;193.7;2;1;0;3;0
221300;193.7;3;1;1;3;0
51990;188.5;3;0;1;2;1
62720;188.5;1;1;0;2;0
70750;188.5;2;0;0;2;0
72580;188.5;3;0;0;3;0
76580;188.5;3;0;0;3;0
88580;188.5;3;1;1;3;1
96590;188.5;1;0;0;3;0
99690;188.5;1;0;1;2;1
115000;188.5;1;1;1;2;0
125360;188.5;1;1;0;2;1
134640;188.5;1;0;1;3;1
147600;188.5;1;1;0;3;1
147890;188.5;1;1;0;3;0
150100;188.5;1;1;1;3;0
151870;188.5;3;1;0;3;1
153540;188.5;1;1;1;3;0
157330;188.5;2;1;0;3;0
159040;188.5;2;1;1;3;0
162710;188.5;2;1;1;3;1
163970;188.5;2;1;1;2;0
164420;188.5;1;0;0;2;1
168920;188.5;1;1;1;2;0
202100;188.5;2;1;1;2;0
204230;188.5;3;1;0;3;1
207590;188.5;3;0;1;3;0
207830;188.5;1;1;0;2;1
207890;188.5;2;1;1;2;0
208410;188.5;3;0;0;2;0
209290;188.5;3;1;0;2;0
209680;188.5;3;1;0;2;1
211870;188.5;1;1;0;3;0
212870;188.5;1;0;0;3;0
227930;188.5;3;0;0;3;1
229320;188.5;1;1;0;3;0
127950;184.6;2;1;0;3;0
1040;182;2;1;0;3;0
11800;182;2;1;0;2;0
12960;182;2;0;0;2;1
14090;182;1;0;0;2;0
20020;182;1;1;0;3;1
20190;182;2;1;0;3;0
44330;182;3;0;1;3;1
47100;182;3;1;1;3;0
48250;182;1;1;1;2;0
51180;182;2;0;1;2;0
51840;182;3;0;1;2;1
54690;182;3;1;1;3;0
55840;182;2;0;1;2;1
59170;182;2;1;1;2;0
62090;182;2;1;0;3;1
62620;182;2;0;0;3;0
66720;182;1;1;0;3;0
67560;182;1;1;0;3;0
70390;182;2;0;0;3;0
70710;182;3;0;0;3;1
73600;182;2;0;1;3;1
73880;182;1;1;1;3;1
75820;182;1;0;1;3;0
76870;182;3;1;1;3;0
79630;182;1;1;1;3;1
79750;182;3;0;0;2;0
83460;182;2;1;0;2;0
85490;182;1;1;0;2;0
86180;182;1;1;0;2;1
88400;182;2;0;1;3;0
88520;182;2;1;0;3;1
90250;182;3;0;0;2;0
91040;182;3;0;1;2;0
92820;182;1;0;1;2;1
95780;182;2;0;1;2;0
101320;182;2;1;0;2;1
103690;182;2;1;1;3;0
106290;182;2;1;1;3;0
107490;182;1;0;1;3;0
107900;182;1;1;1;3;1
108830;182;2;1;0;3;0
110610;182;3;1;1;3;0
110930;182;3;0;1;2;1
115010;182;1;1;0;2;0
115160;182;2;0;0;2;0
117890;182;3;0;0;3;0
118160;182;3;0;0;3;0
119030;182;3;1;1;3;1
119260;182;1;0;0;3;0
120040;182;1;0;1;2;1
121230;182;1;1;1;2;0
123040;182;1;1;0;2;1
124420;182;1;0;1;3;1
129050;182;1;1;0;3;1
129310;182;1;1;0;3;0
129580;182;1;1;1;3;0
129610;182;3;1;0;3;1
130690;182;1;1;1;3;0
132190;182;2;1;0;3;0
132270;182;2;1;1;3;0
132880;182;2;1;1;3;1
132940;182;2;1;1;2;0
134820;182;1;0;0;2;1
135790;182;1;1;1;2;0
139030;182;2;1;1;2;0
139320;182;3;1;0;3;1
140910;182;3;0;1;3;0
141110;182;1;1;0;2;1
143690;182;2;1;1;2;0
144310;182;3;0;0;2;0
144350;182;3;1;0;2;0
144760;182;3;1;0;2;1
145300;182;1;1;0;3;0
145560;182;1;0;0;3;0
150670;182;3;0;0;3;1
150730;182;1;1;0;3;0
151830;182;2;1;0;3;0
152720;182;2;1;0;3;0
153180;182;2;1;0;2;0
154930;182;2;0;0;2;1
155330;182;1;0;0;2;0
155900;182;1;1;0;3;1
158280;182;2;1;0;3;0
164470;182;3;0;1;3;1
166140;182;3;1;1;3;0
168000;182;1;1;1;2;0
168750;182;2;0;1;2;0
169290;182;3;0;1;2;1
169520;182;3;1;1;3;0
170040;182;2;0;1;2;1
174090;182;2;1;1;2;0
174230;182;2;0;1;2;1
175080;182;2;1;1;2;0
176840;182;2;1;0;3;1
180470;182;2;0;0;3;0
180540;182;1;1;0;3;0
180890;182;1;1;0;3;0
182570;182;2;0;0;3;0
183970;182;3;0;0;3;1
187080;182;2;0;1;3;1
189300;182;1;1;1;3;1
190470;182;1;0;1;3;0
191110;182;3;1;1;3;0
191760;182;1;1;1;3;1
192280;182;3;0;0;2;0
192660;182;2;1;0;2;0
194640;182;1;1;0;2;0
196060;182;1;1;0;2;1
198250;182;2;0;1;3;0
199000;182;2;1;0;3;1
207430;182;3;0;0;2;0
210640;182;3;0;1;2;0
212540;182;1;0;1;2;1
212700;182;2;0;1;2;0
214720;182;2;1;0;2;1
216960;182;2;1;1;3;0
221480;182;2;1;1;3;0
221610;182;1;0;1;3;0
222350;182;1;1;1;3;1
226790;182;2;1;0;3;0
174850;179.4;3;1;1;3;0
80690;179.4;3;0;1;2;1
2270;175.5;1;1;0;2;0
4180;175.5;2;0;0;2;0
9680;175.5;3;0;0;3;0
13000;175.5;3;0;0;3;0
20390;175.5;3;1;1;3;1
51760;175.5;1;0;0;3;0
58760;175.5;1;0;1;2;1
62360;175.5;1;1;1;2;0
63150;175.5;1;1;0;2;1
66340;175.5;1;0;1;3;1
73850;175.5;1;1;0;3;1
94090;175.5;1;1;0;3;0
95310;175.5;1;1;1;3;0
96440;175.5;3;1;0;3;1
112790;175.5;1;1;1;3;0
114580;175.5;2;1;0;3;0
119540;175.5;2;1;1;3;0
125190;175.5;2;1;1;3;1
127280;175.5;2;1;1;2;0
129460;175.5;1;0;0;2;1
134830;175.5;1;1;1;2;0
135550;175.5;2;1;1;2;0
136360;175.5;3;1;0;3;1
138920;175.5;3;0;1;3;0
143060;175.5;1;1;0;2;1
144780;175.5;2;1;1;2;0
147790;175.5;3;0;0;2;0
148450;175.5;3;1;0;2;0
150290;175.5;3;1;0;2;1
158960;175.5;1;1;0;3;0
160050;175.5;1;0;0;3;0
176640;175.5;3;0;0;3;1
178540;175.5;1;1;0;3;0
181470;175.5;2;1;0;3;0
187050;175.5;2;1;0;3;0
191020;175.5;2;1;0;2;0
197930;175.5;2;0;0;2;1
198070;175.5;1;0;0;2;0
204760;175.5;1;1;0;3;1
205060;175.5;2;1;0;3;0
206360;175.5;3;0;1;3;1
207050;175.5;3;1;1;3;0
207460;175.5;1;1;1;2;0
208170;175.5;2;0;1;2;0
218340;175.5;3;0;1;2;1
220420;175.5;3;1;1;3;0
232610;175.5;2;0;1;2;1
3170;169;2;1;1;2;0
5830;169;2;1;0;3;1
9160;169;2;0;0;3;0
9370;169;1;1;0;3;0
10510;169;1;1;0;3;0
13840;169;2;0;0;3;0
14520;169;3;0;0;3;1
15800;169;2;0;1;3;1
15870;169;1;1;1;3;1
16020;169;1;0;1;3;0
20040;169;3;1;1;3;0
21670;169;1;1;1;3;1
32030;169;3;0;0;2;0
39050;169;2;1;0;2;0
49610;169;1;1;0;2;0
52130;169;1;1;0;2;1
56770;169;2;0;1;3;0
57940;169;2;1;0;3;1
59140;169;3;0;0;2;0
60420;169;3;0;1;2;0
62600;169;1;0;1;2;1
63720;169;2;0;1;2;0
65170;169;2;1;0;2;1
65620;169;2;1;1;3;0
66090;169;2;1;1;3;0
67220;169;1;0;1;3;0
69450;169;1;1;1;3;1
69590;169;2;1;0;3;0
69920;169;3;1;1;3;0
72810;169;3;0;1;2;1
77830;169;1;1;0;2;0
78930;169;2;0;0;2;0
85670;169;3;0;0;3;0
95450;169;3;0;0;3;0
95580;169;3;1;1;3;1
96580;169;1;0;0;3;0
96670;169;1;0;1;2;1
96890;169;1;1;1;2;0
98300;169;1;1;0;2;1
98690;169;1;0;1;3;1
99150;169;1;1;0;3;1
101890;169;1;1;0;3;0
108920;169;1;1;1;3;0
110970;169;3;1;0;3;1
111920;169;1;1;1;3;0
113050;169;2;1;0;3;0
114490;169;2;1;1;3;0
118650;169;2;1;1;3;1
119280;169;2;1;1;2;0
120130;169;1;0;0;2;1
121570;169;1;1;1;2;0
122170;169;2;1;1;2;0
124580;169;3;1;0;3;1
125110;169;3;0;1;3;0
127110;169;1;1;0;2;1
129590;169;2;1;1;2;0
129630;169;3;0;0;2;0
130390;169;3;1;0;2;0
130450;169;3;1;0;2;1
130850;169;1;1;0;3;0
130940;169;1;0;0;3;0
134290;169;3;0;0;3;1
135580;169;1;1;0;3;0
136780;169;2;1;0;3;0
138870;169;2;1;0;3;0
139590;169;2;1;0;2;0
142150;169;2;0;0;2;1
142270;169;1;0;0;2;0
143580;169;1;1;0;3;1
143600;169;2;1;0;3;0
143890;169;3;0;1;3;1
146710;169;3;1;1;3;0
151080;169;1;1;1;2;0
151290;169;2;0;1;2;0
152270;169;3;0;1;2;1
152610;169;3;1;1;3;0
157280;169;2;0;1;2;1
157640;169;2;1;1;2;0
160300;169;2;1;0;3;1
161670;169;2;0;0;3;0
162230;169;1;1;0;3;0
166360;169;1;1;0;3;0
167570;169;2;0;0;3;0
168180;169;3;0;0;3;1
168680;169;2;0;1;3;1
169320;169;1;1;1;3;1
169680;169;1;0;1;3;0
170370;169;3;1;1;3;0
170520;169;1;1;1;3;1
170540;169;3;0;0;2;0
173600;169;2;1;0;2;0
174390;169;1;1;0;2;0
175420;169;1;1;0;2;1
177640;169;2;0;1;3;0
178970;169;2;1;0;3;1
179780;169;3;0;0;2;0
180100;169;3;0;1;2;0
180390;169;1;0;1;2;1
183780;169;2;0;1;2;0
184490;169;2;1;0;2;1
185340;169;2;1;1;3;0
187970;169;2;1;1;3;0
189700;169;1;0;1;3;0
191680;169;1;1;1;3;1
196840;169;2;1;0;3;0
197670;169;3;1;1;3;0
198030;169;3;0;1;2;1
198060;169;1;1;0;2;0
203120;169;2;0;0;2;0
203250;169;3;0;0;3;0
206020;169;3;0;0;3;0
207070;169;3;1;1;3;1
208100;169;1;0;0;3;0
210600;169;1;0;1;2;1
211740;169;1;1;1;2;0
213070;169;1;1;0;2;1
220470;169;1;0;1;3;1
225480;169;1;1;0;3;1
228680;169;1;1;0;3;0
231150;169;1;1;1;3;0
234490;169;3;1;0;3;1
246100;169;1;1;1;3;0
1910;162.5;2;1;0;3;0
9120;162.5;2;1;1;3;0
11130;162.5;2;1;1;3;1
16860;162.5;2;1;1;2;0
18280;162.5;1;0;0;2;1
51330;162.5;1;1;1;2;0
58750;162.5;2;1;1;2;0
70510;162.5;3;1;0;3;1
70540;162.5;3;0;1;3;0
72730;162.5;1;1;0;2;1
76100;162.5;2;1;1;2;0
79440;162.5;3;0;0;2;0
80640;162.5;3;1;0;2;0
84120;162.5;3;1;0;2;1
90500;162.5;1;1;0;3;0
106980;162.5;1;0;0;3;0
107370;162.5;3;0;0;3;1
108630;162.5;1;1;0;3;0
111880;162.5;2;1;0;3;0
115850;162.5;2;1;0;3;0
118180;162.5;2;1;0;2;0
119330;162.5;2;0;0;2;1
121070;162.5;1;0;0;2;0
122320;162.5;1;1;0;3;1
122500;162.5;2;1;0;3;0
127780;162.5;3;0;1;3;1
128450;162.5;3;1;1;3;0
131020;162.5;1;1;1;2;0
136940;162.5;2;0;1;2;0
139800;162.5;3;0;1;2;1
142770;162.5;3;1;1;3;0
151750;162.5;2;0;1;2;1
152150;162.5;2;1;1;2;0
152210;162.5;2;1;0;3;1
153370;162.5;2;0;0;3;0
155620;162.5;1;1;0;3;0
156550;162.5;1;1;0;3;0
156720;162.5;2;0;0;3;0
157730;162.5;3;0;0;3;1
160510;162.5;2;0;1;3;1
166400;162.5;1;1;1;3;1
167430;162.5;1;0;1;3;0
181190;162.5;3;1;1;3;0
184850;162.5;1;1;1;3;1
187560;162.5;3;0;0;2;0
187900;162.5;2;1;0;2;0
190020;162.5;1;1;0;2;0
198630;162.5;1;1;0;2;1
204650;162.5;2;0;1;3;0
